duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_count
124240,0,0.745,0.598,10,-6.053,1,0.0975,0.129,0.0,0.678,0.789,148.906,4,2
232800,0,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,1
240464,0,0.815,0.618,4,-8.167,1,0.0515,0.0231,0.824,0.142,0.964,119.882,4,1
212500,1,0.843,0.802,1,-4.167,0,0.228,0.158,5e-06,0.0642,0.618,95.881,4,4
218080,1,0.659,0.525,1,-8.809,0,0.36,0.632,0.0,0.136,0.435,152.019,4,1
166028,0,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,2
249253,0,0.789,0.736,2,-6.279,0,0.0896,0.136,0.0,0.681,0.782,81.014,4,1
278752,0,0.434,0.983,6,-3.68,1,0.131,1.76e-05,0.699,0.0461,0.183,159.943,4,1
151387,0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,1
326960,0,0.802,0.682,1,-5.919,0,0.225,0.112,1.63e-05,0.109,0.586,123.94,4,1
164101,0,0.597,0.525,0,-10.269,1,0.0448,0.525,0.000411,0.112,0.638,113.928,4,1
170987,0,0.833,0.664,4,-5.358,0,0.135,0.0537,0.0,0.0637,0.334,90.052,4,1
182666,0,0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,4,1
234946,0,0.476,0.888,0,-4.926,1,0.0534,0.0131,0.0,0.277,0.617,162.0,4,2
138047,0,0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567,4,1
132571,0,0.744,0.326,2,-15.297,1,0.042,0.786,0.00176,0.128,0.961,92.745,4,1
147000,0,0.246,0.0794,2,-22.618,1,0.0341,0.87,0.947,0.106,0.0343,135.113,4,1
112426,0,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,1
292706,0,0.338,0.596,0,-9.381,1,0.0339,0.00976,0.00216,0.0892,0.314,96.923,4,1
413538,0,0.463,0.921,11,-2.845,0,0.117,0.0134,0.000191,0.152,0.0752,129.941,4,1
375112,0,0.438,0.737,1,-6.648,0,0.0335,0.00038,0.00358,0.339,0.402,113.957,4,2
239103,0,0.895,0.467,5,-10.48,0,0.199,0.178,0.0,0.0802,0.742,132.955,4,2
243000,1,0.658,0.612,1,-6.204,1,0.155,0.000263,0.0,0.512,0.407,80.016,4,1
163879,0,0.385,0.67,9,-4.308,0,0.0413,0.717,0.0,0.458,0.541,142.039,4,1
94680,0,0.499,0.933,9,-4.22,0,0.0377,0.0425,0.928,0.288,0.977,126.508,4,1
152727,1,0.551,0.765,1,-7.661,0,0.358,0.0117,0.0016,0.224,0.537,131.712,4,4
123370,0,0.742,0.606,1,-7.277,0,0.222,0.0598,0.00028,0.14,0.582,85.005,4,2
313026,0,0.521,0.755,9,-8.451,0,0.0332,0.0119,0.00028,0.154,0.33,120.089,4,1
182640,0,0.215,0.993,7,-3.679,1,0.174,3.11e-06,0.849,0.336,0.0396,108.108,4,1
214752,0,0.268,0.142,4,-10.601,1,0.0343,0.987,0.0,0.175,0.253,70.684,4,1
302000,0,0.76,0.672,9,-12.2,1,0.0437,0.466,1.23e-05,0.0989,0.86,100.01,4,1
223155,0,0.511,0.984,6,-2.154,1,0.0468,0.000625,0.232,0.167,0.781,150.129,4,1
166346,0,0.547,0.813,8,-6.425,1,0.314,0.0514,0.0,0.147,0.388,149.942,4,2
180600,0,0.363,0.397,9,-10.053,1,0.0398,0.585,0.0,0.0983,0.23,81.192,4,1
376906,0,0.383,0.771,2,-7.227,1,0.0415,6.99e-06,0.703,0.136,0.246,90.142,4,1
213288,0,0.629,0.528,10,-11.374,1,0.0247,0.791,0.000222,0.0617,0.397,93.982,4,3
128289,0,0.114,0.139,4,-19.116,0,0.049,0.771,0.956,0.141,0.0346,75.952,4,1
205786,0,0.337,0.966,1,-4.816,1,0.167,1.75e-05,0.731,0.182,0.567,176.003,4,1
194318,0,0.322,0.156,4,-17.462,0,0.0599,0.989,0.939,0.121,0.102,73.365,3,1
181741,0,0.673,0.793,4,-5.265,0,0.0391,0.00542,4.1e-05,0.104,0.352,125.028,4,2
175333,0,0.431,0.627,7,-11.812,1,0.0672,0.0188,3.94e-06,0.19,0.69,194.56,3,1
246653,0,0.855,0.71,1,-5.321,1,0.0939,0.0426,0.0,0.337,0.591,89.977,4,2
186661,0,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,2
151355,0,0.594,0.905,7,-2.609,1,0.0621,0.108,0.000139,0.223,0.47,149.97,4,2
207068,0,0.451,0.692,11,-4.741,1,0.0398,0.287,0.0,0.115,0.423,174.122,4,2
238026,0,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,3,1
191893,0,0.541,0.64,11,-9.203,0,0.0494,0.624,0.0,0.49,0.639,93.049,4,1
248266,0,0.881,0.726,1,-3.696,1,0.0288,0.641,5.68e-06,0.0701,0.71,116.006,4,1
319773,0,0.37,0.826,11,-6.05,0,0.0427,0.001,0.0281,0.0694,0.338,123.482,4,1
163516,0,0.593,0.701,1,-6.329,1,0.0469,0.00291,0.804,0.0884,0.201,181.976,4,1
124653,0,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,4,1
164221,0,0.603,0.714,8,-9.071,0,0.108,0.419,0.00205,0.713,0.736,113.917,4,2
180800,0,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,4,1
121901,0,0.641,0.394,2,-9.297,1,0.0681,0.000109,0.00181,0.0943,0.63,130.909,4,1
178906,0,0.503,0.148,7,-18.267,1,0.0349,0.807,0.706,0.119,0.521,74.868,4,1
249478,0,0.616,0.387,6,-11.813,1,0.0314,0.227,0.514,0.116,0.435,120.03,4,1
268000,0,0.162,0.419,2,-17.254,0,0.0417,0.739,0.967,0.0961,0.0757,99.655,5,1
221306,0,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4,1
218840,0,0.535,0.725,8,-5.861,0,0.0302,0.013,0.0,0.156,0.509,122.84,1,1
189933,0,0.551,0.36,5,-9.791,0,0.0316,0.864,0.000259,0.38,0.589,116.279,4,1
208840,0,0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.806,99.307,4,1
311813,0,0.491,0.499,4,-6.91,1,0.0375,0.755,0.0,0.102,0.247,127.689,4,1
180952,0,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4,1
271457,0,0.564,0.62,7,-7.976,0,0.0399,0.0443,0.0133,0.0798,0.487,180.008,4,1
326485,1,0.723,0.716,8,-11.396,1,0.0786,0.13,0.518,0.0745,0.414,167.522,4,1
290720,0,0.413,0.694,0,-7.984,1,0.0562,0.00286,0.00172,0.845,0.276,159.982,4,1
148485,0,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,1
369138,0,0.594,0.904,8,-8.91,1,0.0368,0.046,0.768,0.112,0.462,108.0,4,1
236021,0,0.699,0.832,6,-4.968,0,0.0491,0.0492,4.62e-05,0.795,0.802,160.018,4,1
98306,0,0.128,0.0194,1,-26.714,0,0.0403,0.826,0.0398,0.133,0.0576,87.224,4,2
187500,0,0.687,0.385,9,-8.937,0,0.0573,0.714,0.842,0.0932,0.354,159.993,4,1
40263,0,0.806,0.423,3,-4.912,1,0.0399,0.524,0.0,0.195,0.897,180.011,4,1
134745,0,0.55,0.412,4,-7.564,1,0.0545,0.173,0.0,0.209,0.525,110.387,4,3
164818,0,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,2
197276,0,0.356,0.905,2,-3.163,1,0.0517,0.0373,0.648,0.252,0.761,177.312,4,1
178520,0,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3,1
279373,0,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,4,1
225480,0,0.467,0.371,5,-10.442,1,0.0353,0.696,4.84e-06,0.116,0.286,133.791,4,1
320565,0,0.758,0.365,10,-12.882,0,0.0759,8e-05,0.875,0.0269,0.602,134.914,4,1
392600,0,0.325,0.985,11,-3.941,1,0.151,0.00177,0.107,0.351,0.221,125.307,4,1
177320,0,0.507,0.517,2,-7.256,1,0.0342,0.683,0.00143,0.0918,0.537,116.991,4,1
256864,0,0.482,0.94,1,-5.09,0,0.293,0.342,4.63e-06,0.0568,0.553,169.928,4,2
158158,0,0.76,0.378,7,-11.719,0,0.0633,0.532,0.867,0.117,0.265,80.031,4,1
100013,0,0.675,0.502,4,-10.482,1,0.0471,0.782,0.000118,0.136,0.963,156.985,4,1
193281,1,0.757,0.558,2,-7.142,0,0.0434,0.335,0.0,0.102,0.279,94.991,3,1
539141,0,0.562,0.806,11,-6.836,0,0.134,0.0173,9.65e-06,0.364,0.534,129.935,4,1
295706,0,0.675,0.521,2,-8.321,1,0.0329,0.227,4.08e-05,0.572,0.183,133.726,4,1
155853,0,0.824,0.549,6,-3.9,0,0.226,0.373,0.0,0.0779,0.434,153.812,4,2
259558,0,0.354,0.206,0,-11.799,1,0.0365,0.779,0.00021,0.0959,0.202,139.056,4,2
206400,0,0.778,0.739,10,-5.56,1,0.0628,0.294,0.000187,0.218,0.923,107.967,4,1
388035,0,0.263,0.965,10,-4.25,0,0.197,1.42e-05,3.13e-05,0.0598,0.488,157.102,4,1
140466,0,0.69,0.39,4,-10.636,0,0.0429,0.282,0.0277,0.104,0.136,118.085,4,1
379212,0,0.455,0.661,7,-9.568,0,0.0277,0.051,0.000955,0.148,0.217,80.304,4,1
175614,0,0.624,0.956,9,-3.55,1,0.0917,0.0277,0.0,0.52,0.698,145.022,4,1
327333,0,0.579,0.708,2,-9.737,0,0.0424,0.535,0.000155,0.0994,0.744,81.023,4,3
150439,1,0.563,0.452,5,-8.96,1,0.048,0.877,1.38e-05,0.145,0.581,91.98,4,1
182413,1,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,4,3
210461,0,0.508,0.934,10,-9.577,0,0.0504,9.31e-05,0.959,0.124,0.698,130.012,4,1
223146,0,0.532,0.964,0,-2.559,0,0.0519,0.0477,0.0,0.359,0.804,122.778,4,1
197450,0,0.674,0.903,6,-3.055,0,0.164,0.044,0.0,0.345,0.527,112.013,4,1
114288,0,0.892,0.497,1,-7.719,0,0.0521,0.113,0.739,0.132,0.439,119.817,4,1
178493,0,0.487,0.414,10,-10.743,1,0.0282,0.438,4.4e-06,0.349,0.745,141.018,4,1
205335,0,0.566,0.332,11,-10.153,1,0.0247,0.683,0.00953,0.129,0.0783,101.97,4,1
383893,0,0.738,0.607,8,-3.933,0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4,2
269173,0,0.471,0.471,7,-10.483,1,0.0437,0.185,0.00927,0.164,0.575,136.829,4,1
355808,0,0.419,0.571,1,-15.861,1,0.149,0.408,0.00109,0.145,0.143,98.454,4,1
422746,0,0.478,0.534,6,-12.523,1,0.917,0.947,0.0,0.701,0.546,85.996,4,1
276293,0,0.704,0.692,5,-6.558,0,0.0304,0.0942,0.0109,0.0922,0.369,96.005,4,1
180453,0,0.698,0.329,2,-6.227,1,0.0268,0.792,0.0,0.151,0.379,125.869,4,2
176699,0,0.568,0.505,0,-8.041,1,0.128,0.676,1.67e-05,0.516,0.692,149.439,4,2
348339,0,0.404,0.918,10,-5.593,1,0.0582,0.00995,0.0856,0.321,0.523,144.332,4,1
272760,0,0.102,0.0981,4,-23.791,1,0.0487,0.977,0.0638,0.123,0.0659,78.785,4,6
158114,0,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,1
337866,0,0.662,0.717,4,-12.338,0,0.079,0.267,0.0,0.151,0.892,126.088,4,3
186086,0,0.497,0.882,10,-7.217,0,0.0504,0.00852,0.0353,0.12,0.0636,137.902,4,2
237600,0,0.681,0.69,0,-10.112,1,0.167,0.61,1.25e-05,0.696,0.716,99.705,4,1
190066,0,0.64,0.752,4,-9.782,1,0.0311,0.0562,0.000311,0.311,0.949,117.511,4,1
224893,0,0.742,0.761,1,-8.661,1,0.0267,0.000482,0.00129,0.103,0.623,120.061,4,1
169404,0,0.654,0.894,1,-4.248,0,0.0811,0.518,0.0,0.216,0.88,181.929,4,1
141071,0,0.632,0.708,1,-5.247,1,0.0829,0.0492,0.00306,0.125,0.687,95.03,4,2
236106,0,0.435,0.981,7,-4.118,0,0.0864,6.27e-05,0.354,0.196,0.305,97.401,4,1
292373,0,0.353,0.575,9,-7.047,1,0.0316,0.0278,0.0,0.856,0.255,143.982,4,2
560160,0,0.394,0.338,7,-9.626,1,0.0351,0.555,0.0,0.695,0.176,150.649,4,1
251120,0,0.446,0.844,0,-2.5,1,0.0437,0.276,0.0,0.12,0.603,205.637,4,1
157866,0,0.439,0.202,5,-11.399,0,0.0335,0.945,1.68e-05,0.253,0.56,113.464,4,1
167911,0,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,2
162840,0,0.611,0.695,6,-5.056,1,0.0612,0.112,0.000347,0.14,0.699,121.347,4,1
180154,0,0.508,0.369,4,-9.492,0,0.0324,0.0388,0.736,0.0936,0.0526,120.165,4,1
187120,0,0.611,0.781,2,-5.261,1,0.149,0.08,0.0,0.264,0.413,186.162,4,2
168196,0,0.864,0.757,8,-6.545,0,0.0529,0.194,0.000939,0.133,0.554,122.011,4,1
194706,0,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,1
195348,1,0.815,0.67,11,-4.076,1,0.109,0.0902,0.000854,0.0973,0.768,172.014,4,1
175344,0,0.56,0.473,5,-7.23,1,0.0533,0.618,0.0,0.31,0.441,109.414,4,1
315560,0,0.637,0.601,7,-9.175,0,0.0267,0.378,0.000121,0.416,0.631,97.693,4,1
157500,0,0.553,0.974,10,-2.257,0,0.066,0.0351,1.21e-06,0.235,0.318,99.952,4,1
191827,0,0.306,0.398,6,-12.767,1,0.0412,0.0857,6.02e-05,0.0756,0.0948,85.622,4,1
311813,0,0.541,0.968,0,-4.129,1,0.0396,0.000248,8.28e-06,0.423,0.505,125.04,4,1
248773,0,0.433,0.934,0,-5.629,1,0.0318,0.00512,0.0604,0.348,0.601,160.019,4,1
256720,0,0.567,0.494,7,-11.309,1,0.046,0.245,0.00132,0.712,0.547,175.448,4,1
188400,0,0.485,0.883,5,-4.906,1,0.0403,0.00177,6.38e-06,0.37,0.604,129.021,4,2
153924,0,0.56,0.548,0,-8.799,0,0.0369,0.837,1.3e-05,0.597,0.725,106.683,4,3
148880,0,0.505,0.581,10,-6.524,1,0.0675,0.403,0.00359,0.14,0.38,104.354,4,1
220819,0,0.633,0.725,11,-8.235,1,0.112,0.256,0.171,0.246,0.592,152.036,4,2
156266,0,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,1
189946,0,0.31,0.84,2,-5.122,1,0.042,0.00113,0.0167,0.195,0.495,118.289,4,1
239253,0,0.44,0.537,5,-6.682,1,0.0352,0.527,0.000436,0.0635,0.435,148.031,3,3
171093,0,0.567,0.973,2,-5.033,1,0.0524,0.062,0.000157,0.0811,0.916,174.223,4,1
148946,0,0.593,0.265,9,-10.168,1,0.0782,0.761,0.826,0.142,0.457,176.12,4,1
139909,0,0.586,0.974,11,-3.468,0,0.192,0.0046,0.391,0.387,0.273,180.008,4,1
158760,0,0.571,0.877,6,-9.563,1,0.0342,0.344,0.922,0.166,0.814,120.907,4,1
329980,0,0.692,0.917,6,-11.526,0,0.0432,0.0697,0.889,0.108,0.141,120.003,4,1
325786,0,0.731,0.92,6,-6.104,0,0.0489,0.0168,0.000196,0.0993,0.479,134.869,4,1
206000,0,0.212,0.147,0,-19.979,0,0.0406,0.969,0.898,0.111,0.155,105.168,3,3
181507,0,0.283,0.0678,2,-13.795,1,0.033,0.704,0.00125,0.11,0.179,86.938,4,1
257253,0,0.591,0.576,2,-6.274,1,0.131,0.568,0.0,0.0734,0.663,134.016,4,2
140504,0,0.668,0.457,7,-7.138,1,0.0637,0.493,0.0147,0.117,0.691,120.494,4,1
430946,0,0.767,0.807,10,-8.786,0,0.0496,0.00128,0.393,0.0889,0.444,125.915,4,1
140663,0,0.884,0.323,0,-10.389,1,0.0319,0.297,0.000284,0.0922,0.142,98.05,4,1
134205,1,0.646,0.759,7,-6.265,0,0.332,0.495,0.0,0.14,0.631,88.566,4,1
281520,0,0.657,0.883,9,-4.294,0,0.0733,0.0238,0.0,0.0481,0.461,129.943,4,1
209989,0,0.682,0.905,6,-6.641,0,0.0371,0.00275,0.0336,0.0437,0.393,120.052,4,1
139312,0,0.606,0.397,5,-12.605,1,0.029,0.699,0.904,0.111,0.173,81.023,4,1
88863,0,0.526,0.816,6,-7.87,0,0.424,0.245,1.3e-05,0.325,0.629,100.596,3,1
40748,0,0.319,0.957,9,-8.471,0,0.123,0.000413,2.25e-05,0.179,0.467,99.053,4,1
192160,0,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,1
343786,0,0.393,0.595,7,-9.825,0,0.0405,0.79,0.297,0.115,0.165,135.797,4,1
319500,0,0.366,0.928,1,-1.187,1,0.0432,0.0539,0.134,0.0987,0.0395,160.044,4,1
344346,0,0.595,0.971,9,-5.122,1,0.0725,0.00127,0.0155,0.165,0.0599,144.997,4,3
377400,0,0.726,0.611,4,-15.896,0,0.0619,0.0123,0.269,0.0463,0.465,120.236,4,1
357096,0,0.744,0.702,9,-7.788,1,0.0528,0.000837,0.918,0.103,0.0404,144.987,4,2
248546,0,0.398,0.967,5,-3.754,0,0.0507,0.000655,0.00319,0.0586,0.78,175.109,4,1
296400,0,0.466,0.67,8,-4.701,1,0.0297,0.155,0.0,0.145,0.395,126.142,4,2
660866,0,0.373,0.813,9,-5.939,1,0.06,0.557,0.0,0.35,0.612,96.672,4,1
122280,0,0.729,0.586,5,-10.168,1,0.104,0.683,0.0,0.305,0.751,117.596,4,1
238421,0,0.592,0.465,3,-10.008,1,0.0279,0.663,0.000776,0.0918,0.283,75.976,4,2
221600,0,0.775,0.441,5,-15.16,1,0.0308,0.00341,1.55e-06,0.147,0.534,122.085,4,3
193600,0,0.472,0.979,11,-1.271,0,0.043,0.0474,0.00032,0.128,0.57,149.991,4,1
239072,0,0.641,0.617,5,-7.411,0,0.0307,0.413,0.0,0.112,0.941,139.942,4,1
223880,0,0.521,0.811,7,-6.414,1,0.0387,0.581,0.0,0.759,0.68,164.082,4,1
392600,0,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,1
146667,0,0.0608,0.119,5,-20.289,0,0.0421,0.902,0.974,0.087,0.0315,63.661,4,4
183826,0,0.884,0.822,4,-3.295,0,0.173,0.0103,0.0,0.0865,0.708,92.058,4,1
191133,0,0.467,0.94,9,-5.579,0,0.0657,2.08e-05,0.00219,0.324,0.629,117.267,4,2
164173,0,0.48,0.235,0,-12.636,1,0.0318,0.172,4.56e-06,0.234,0.295,113.33,3,1
182186,1,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,1
137616,0,0.371,0.865,10,-6.866,1,0.0467,0.0039,0.00145,0.187,0.647,120.203,4,1
304596,0,0.491,0.95,2,-6.719,1,0.059,3.24e-05,1.75e-05,0.0698,0.497,146.007,4,1
315935,0,0.815,0.337,9,-13.557,0,0.0431,0.154,0.397,0.0991,0.677,117.897,4,1
214153,0,0.659,0.883,11,-4.868,0,0.0551,0.000562,0.651,0.0465,0.687,130.033,4,1
157053,1,0.603,0.872,9,-4.111,1,0.0596,0.137,0.0,0.596,0.416,118.022,4,1
172947,0,0.593,0.512,2,-5.081,1,0.0254,0.563,0.0,0.937,0.383,101.968,4,1
163640,0,0.832,0.598,7,-11.115,1,0.0411,0.323,6.68e-06,0.339,0.971,122.002,4,1
171389,0,0.771,0.396,0,-14.95,1,0.0706,0.666,0.0,0.377,0.97,134.081,4,1
163146,0,0.243,0.875,2,-13.989,1,0.0652,1.48e-06,0.944,0.191,0.498,106.785,4,1
146760,0,0.266,0.968,10,-6.255,0,0.104,0.000243,0.0,0.138,0.574,111.652,4,1
280720,0,0.699,0.875,8,-3.291,1,0.0558,0.083,2.63e-05,0.103,0.863,132.007,4,1
360370,0,0.826,0.924,6,-7.264,1,0.0895,0.00129,0.824,0.309,0.59,127.003,4,2
383106,0,0.785,0.686,7,-14.156,1,0.0569,7.25e-05,0.672,0.097,0.961,136.488,4,1
381602,0,0.848,0.486,9,-7.99,1,0.0568,0.21,0.713,0.093,0.371,126.987,4,1
427160,0,0.389,0.0758,7,-22.677,1,0.0367,0.988,0.698,0.129,0.38,104.385,3,4
229733,0,0.384,0.852,0,-7.162,1,0.0676,0.171,0.0,0.381,0.586,131.56,4,1
284866,0,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,4,2
190750,0,0.264,0.0224,2,-29.738,1,0.0374,0.968,0.887,0.103,0.266,54.356,3,1
152280,0,0.275,0.157,7,-18.752,1,0.0636,0.89,0.842,0.186,0.304,73.289,4,2
247866,0,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,1
241040,1,0.386,0.906,7,-2.884,1,0.0916,3.68e-05,0.00011,0.227,0.48,161.787,4,1
219973,0,0.582,0.962,2,-2.798,1,0.0578,0.0685,0.00117,0.0378,0.804,138.096,4,1
181240,0,0.665,0.769,0,-6.532,1,0.0275,0.0776,6.84e-06,0.0754,0.76,138.001,4,1
234000,0,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,4,2
206080,1,0.555,0.607,1,-17.166,1,0.946,0.894,0.0,0.462,0.279,128.665,5,1
359717,0,0.877,0.469,7,-11.458,1,0.353,0.0849,0.0,0.11,0.504,100.024,4,13
171160,0,0.318,0.517,1,-11.786,1,0.163,0.851,0.148,0.262,0.163,147.78,4,1
249991,0,0.709,0.728,9,-6.295,0,0.113,0.222,0.000448,0.0628,0.546,120.002,4,2
118128,0,0.664,0.753,3,-8.894,1,0.344,0.348,0.694,0.431,0.312,94.91,4,1
127030,0,0.437,0.989,6,-7.107,0,0.0533,0.000219,0.556,0.313,0.0978,137.974,4,1
211240,0,0.59,0.175,0,-17.19,1,0.0326,0.889,7.69e-05,0.103,0.294,85.866,4,1
518638,0,0.655,0.638,9,-7.4,1,0.0366,0.00109,0.00388,0.496,0.464,123.988,4,4
289044,0,0.629,0.485,2,-6.695,0,0.0241,0.76,1.34e-06,0.0976,0.303,95.95,4,3
215866,0,0.401,0.114,7,-13.601,1,0.0357,0.921,0.0,0.122,0.456,102.904,4,1
178000,0,0.78,0.429,6,-8.917,1,0.378,0.0699,0.0,0.0908,0.738,190.036,4,2
262248,0,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,1
265480,0,0.784,0.561,1,-7.972,1,0.0378,0.348,0.0106,0.112,0.667,110.097,4,1
269173,0,0.303,0.942,1,-7.476,1,0.0545,2.45e-05,0.835,0.253,0.0387,139.148,4,1
268833,0,0.647,0.656,11,-8.632,1,0.0354,0.657,0.000163,0.343,0.453,119.965,4,1
208800,0,0.227,0.314,7,-9.234,1,0.0316,0.941,0.00132,0.129,0.0547,77.879,4,1
131733,0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,1
159826,0,0.69,0.625,4,-8.5,1,0.0341,0.598,0.0,0.0608,0.924,115.872,4,1
80062,0,0.756,0.855,1,-3.352,0,0.208,0.222,0.0,0.188,0.525,92.905,4,1
260173,0,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,4,1
250053,0,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787,4,2
179404,1,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.375,125.978,4,3
195933,0,0.722,0.857,11,-3.405,0,0.0701,0.00363,0.0,0.0995,0.925,125.955,4,2
266014,1,0.516,0.902,9,-4.797,1,0.065,0.0777,0.000236,0.587,0.478,134.977,4,1
164653,0,0.651,0.653,0,-9.731,1,0.0545,0.365,0.000117,0.0742,0.729,164.912,4,1
213280,1,0.471,0.99,11,-3.188,1,0.162,0.00202,0.0,0.114,0.401,159.99,4,1
180400,0,0.4,0.748,8,-4.884,1,0.0381,0.0313,0.0,0.38,0.626,149.915,4,2
341360,0,0.804,0.748,1,-14.163,0,0.0616,0.11,0.0,0.0998,0.699,131.989,4,5
158482,0,0.255,0.0928,0,-19.283,1,0.0392,0.976,0.927,0.143,0.18,66.85,4,1
233386,1,0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,0.514,106.064,4,3
294640,0,0.529,0.834,0,-6.534,1,0.0378,3.44e-05,0.000392,0.145,0.51,102.028,4,1
185522,0,0.651,0.719,8,-5.804,1,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4,1
206106,0,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,4,1
213315,0,0.426,0.167,9,-12.823,0,0.0467,0.984,0.0,0.0954,0.243,117.277,4,1
236493,0,0.572,0.936,8,-4.981,1,0.0587,0.00341,0.0,0.334,0.567,99.01,4,1
259226,0,0.509,0.666,0,-4.606,1,0.0411,0.625,0.0,0.117,0.125,138.003,4,1
338493,0,0.522,0.907,0,-5.062,1,0.0345,0.00912,5.06e-06,0.195,0.5,156.034,4,1
291866,0,0.49,0.923,10,-2.35,1,0.0521,0.363,0.0,0.148,0.504,131.948,4,1
358000,0,0.438,0.614,10,-8.786,1,0.0381,0.00247,0.00193,0.95,0.346,140.042,3,2
153306,0,0.787,0.738,10,-4.649,0,0.261,0.187,0.0,0.0968,0.733,95.909,4,1
416006,0,0.497,0.864,11,-6.868,1,0.189,0.00989,0.671,0.065,0.291,180.004,4,1
369463,0,0.259,0.197,0,-20.717,0,0.0376,0.816,0.906,0.0781,0.0378,90.128,4,1
201011,0,0.494,0.92,1,-6.432,0,0.05,7.12e-05,0.0418,0.0997,0.224,120.114,4,1
287813,0,0.521,0.799,6,-5.205,1,0.162,0.0796,0.00709,0.0928,0.945,165.908,4,5
175613,0,0.552,0.193,5,-14.913,1,0.0352,0.876,0.00323,0.137,0.384,108.319,4,1
496567,0,0.689,0.884,7,-7.416,1,0.0556,7.08e-05,0.797,0.131,0.177,144.011,4,1
272391,0,0.43,0.21,7,-12.989,1,0.0352,0.884,0.0,0.0677,0.305,151.439,3,1
223040,0,0.171,0.124,7,-13.758,1,0.0364,0.781,0.0,0.0929,0.0717,77.914,3,1
232285,0,0.653,0.7,11,-5.161,1,0.0579,0.0221,0.025,0.0675,0.454,139.771,4,2
207755,0,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,4,1
309986,0,0.521,0.94,7,-4.8,1,0.0627,0.0116,0.000108,0.0988,0.206,115.913,4,1
192006,0,0.654,0.9,9,-4.053,1,0.117,0.0335,0.6,0.274,0.879,121.82,4,1
82653,0,0.775,0.572,9,-8.973,1,0.294,0.452,0.854,0.0992,0.661,90.072,4,1
297173,0,0.651,0.976,1,-6.006,1,0.427,0.255,0.0397,0.145,0.311,149.874,4,1
226359,0,0.63,0.855,9,-7.225,0,0.209,0.195,0.0,0.425,0.409,85.995,4,2
342000,0,0.16,0.0699,7,-18.234,0,0.035,0.982,0.925,0.157,0.0372,75.03,3,1
